Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2000-01-27 00:00:00-05:00,89.35322726856579,89.58945523226325,87.0106332952326,88.34925842285156,10922700,0.0,0.0,0.0
2000-01-28 00:00:00-05:00,87.83738029781787,88.23109334263104,85.37667376773557,85.59321594238281,11916200,0.0,0.0,0.0
2000-01-31 00:00:00-05:00,85.55386645346546,87.98504512511825,85.04203936469646,87.91614532470703,10768700,0.0,0.0,0.0
2000-02-01 00:00:00-05:00,88.03429336717016,89.25480459006027,87.26655243664253,88.7823486328125,8419900,0.0,0.0,0.0
2000-02-02 00:00:00-05:00,88.99887598601389,89.60913149487618,88.427991800304,88.86107635498047,6205900,0.0,0.0,0.0
2000-02-03 00:00:00-05:00,88.74293045183812,90.23904019326218,88.19173212605031,90.19966888427734,7997500,0.0,0.0,0.0
2000-02-04 00:00:00-05:00,90.19971120459402,90.71153846153847,89.53039863782053,89.82568359375,4925400,0.0,0.0,0.0
2000-02-07 00:00:00-05:00,89.80598780939306,89.94378743996424,89.09730399502696,89.68787384033203,5845800,0.0,0.0,0.0
2000-02-08 00:00:00-05:00,90.69184395057808,91.0658715249347,90.4753016706874,90.90838623046875,4936400,0.0,0.0,0.0
2000-02-09 00:00:00-05:00,91.00681601602192,91.00681601602192,88.98903564794009,88.9988784790039,8511500,0.0,0.0,0.0
2000-02-10 00:00:00-05:00,89.215419602552,89.80598945870305,88.74296371763116,89.1760482788086,6690600,0.0,0.0,0.0
2000-02-11 00:00:00-05:00,89.35323480036196,89.41229179626438,86.95158363366353,87.36498260498047,9849800,0.0,0.0,0.0
2000-02-14 00:00:00-05:00,88.05393328205233,88.05393328205233,87.12870751315975,87.87676239013672,8528800,0.0,0.0,0.0
2000-02-15 00:00:00-05:00,87.71927696140995,88.95947320211211,86.80389402184406,88.87088775634766,11078300,0.0,0.0,0.0
2000-02-16 00:00:00-05:00,88.4279746666229,88.78231650633778,87.43384894964505,87.56180572509766,8845400,0.0,0.0,0.0
2000-02-17 00:00:00-05:00,88.46734200170484,88.46734200170484,87.06966036349367,87.1090316772461,7584200,0.0,0.0,0.0
2000-02-18 00:00:00-05:00,87.48308773613417,87.48308773613417,84.80583752638748,85.23892211914062,9409200,0.0,0.0,0.0
2000-02-22 00:00:00-05:00,85.16019193627652,85.8885615852923,84.1168516282269,85.02239227294922,16415400,0.0,0.0,0.0
2000-02-23 00:00:00-05:00,85.43578200700354,86.59723618636141,84.72709810095466,86.02635192871094,12119000,0.0,0.0,0.0
2000-02-24 00:00:00-05:00,86.10508728740038,86.32162957367414,83.84123611272021,84.29400634765625,17375000,0.0,0.0,0.0
2000-02-25 00:00:00-05:00,85.1601654878887,86.12476283160265,83.86091192288625,83.9888687133789,10559900,0.0,0.0,0.0
2000-02-28 00:00:00-05:00,84.0183869178849,86.10506663046593,83.60498810690187,85.75072479248047,13397800,0.0,0.0,0.0
2000-02-29 00:00:00-05:00,85.71133068270333,86.57749938964844,85.51447415839763,86.57749938964844,8242500,0.0,0.0,0.0
2000-03-01 00:00:00-05:00,86.69561625667941,87.56178499312217,86.43970276636678,87.20744323730469,6868000,0.0,0.0,0.0
2000-03-02 00:00:00-05:00,87.36499175233709,87.6405910954044,86.51850805577321,87.26656341552734,7600200,0.0,0.0,0.0
2000-03-03 00:00:00-05:00,88.4673670860811,89.27447924685754,88.01459684954797,88.90045166015625,12770300,0.0,0.0,0.0
2000-03-06 00:00:00-05:00,88.70353755370876,89.03819359862953,87.40428467342807,88.03422546386719,11967100,0.0,0.0,0.0
2000-03-07 00:00:00-05:00,88.19176944084198,88.29019775495007,85.17986302913465,86.33147430419922,20062000,0.0,0.0,0.0
2000-03-08 00:00:00-05:00,85.96724630207777,86.83341503056218,85.06170626775315,86.22315979003906,11808500,0.0,0.0,0.0
2000-03-09 00:00:00-05:00,86.45940657093553,88.7429428100586,85.75072291051802,88.7429428100586,5500900,0.0,0.0,0.0
2000-03-10 00:00:00-05:00,88.30985623784197,89.45162433008335,87.89645744582353,88.2704849243164,7924600,0.0,0.0,0.0
2000-03-13 00:00:00-05:00,86.10507533472313,88.48704015308195,85.47513422573567,87.30590057373047,10540500,0.0,0.0,0.0
2000-03-14 00:00:00-05:00,87.73896208969911,88.2507891066011,85.77039664007607,86.06568145751953,8263900,0.0,0.0,0.0
2000-03-15 00:00:00-05:00,86.22322430395366,88.46739041597438,85.71139694507174,88.07367706298828,10300800,0.0,0.0,0.0
2000-03-16 00:00:00-05:00,89.2154005670965,92.50290539823177,88.74294478298124,92.18793487548828,25601400,0.0,0.0,0.0
2000-03-17 00:00:00-05:00,92.086718310604,93.46821644213898,91.84989005948371,92.79720306396484,10272900,0.371,0.0,0.0
2000-03-20 00:00:00-05:00,92.7577094982811,93.05374474136072,91.4354187458588,92.32352447509766,12502300,0.0,0.0,0.0
2000-03-21 00:00:00-05:00,91.9090873341107,94.57340487546885,91.25780971288981,94.2181625366211,13612600,0.0,0.0,0.0
2000-03-22 00:00:00-05:00,94.45499777729353,95.26416094253987,93.90239854249114,94.7905044555664,8260000,0.0,0.0,0.0
2000-03-23 00:00:00-05:00,94.19849147894244,96.9220179453355,94.19849147894244,96.40888977050781,11654500,0.0,0.0,0.0
2000-03-24 00:00:00-05:00,96.54705387623174,98.36273845444379,95.8168329045595,96.98123931884766,11462900,0.0,0.0,0.0
2000-03-27 00:00:00-05:00,96.86273647796367,97.11930036839023,95.87595228401538,95.95489501953125,8798600,0.0,0.0,0.0
2000-03-28 00:00:00-05:00,95.5207579127017,96.61608891769238,95.10630834324576,95.40234375,6334400,0.0,0.0,0.0
2000-03-29 00:00:00-05:00,95.71808438380904,96.30028716511264,94.51420744619826,95.50099182128906,6747500,0.0,0.0,0.0
2000-03-30 00:00:00-05:00,94.8299744290532,95.94504072566953,92.91561282247294,93.90239715576172,9491900,0.0,0.0,0.0
2000-03-31 00:00:00-05:00,94.49449068293012,96.19176014799528,93.74453440766877,94.96814727783203,9249100,0.0,0.0,0.0
2000-04-03 00:00:00-04:00,94.81024430330135,95.5207290649414,93.90240266342795,95.5207290649414,8508200,0.0,0.0,0.0
2000-04-04 00:00:00-04:00,95.83649743784477,96.62592492909555,89.29411710410393,94.81024169921875,19585500,0.0,0.0,0.0
2000-04-05 00:00:00-04:00,93.38926374597634,95.24441818218128,93.231378262044,94.2181625366211,8387200,0.0,0.0,0.0
2000-04-06 00:00:00-04:00,94.8891908924672,95.79703256905903,94.09976334760474,95.0372085571289,6378500,0.0,0.0,0.0
2000-04-07 00:00:00-04:00,95.71808001447009,96.07332237328669,95.04706667003876,95.6391372680664,6023600,0.0,0.0,0.0
2000-04-10 00:00:00-04:00,95.83651042374761,96.69501293681041,94.92866868579613,95.26417541503906,9624200,0.0,0.0,0.0
2000-04-11 00:00:00-04:00,94.73131291959926,95.75756880956159,93.70505702963693,94.98787689208984,9006400,0.0,0.0,0.0
2000-04-12 00:00:00-04:00,94.96813432204115,95.46152654108751,92.30381633919087,92.38275909423828,10779200,0.0,0.0,0.0
2000-04-13 00:00:00-04:00,93.13268994045423,93.56687497514166,90.803879299858,91.09991455078125,12225800,0.0,0.0,0.0
2000-04-14 00:00:00-04:00,90.07368310058818,90.19209723262226,84.31086200826309,85.88971710205078,29604000,0.0,0.0,0.0
2000-04-17 00:00:00-04:00,85.37661835990622,88.88957214355469,85.06084723328613,88.88957214355469,23918200,0.0,0.0,0.0
2000-04-18 00:00:00-04:00,88.77115907530855,91.23812103271484,88.27776668382728,91.23812103271484,11069200,0.0,0.0,0.0
2000-04-19 00:00:00-04:00,91.25783574133462,91.65254956374523,90.01448720074117,90.38946533203125,6553700,0.0,0.0,0.0
2000-04-20 00:00:00-04:00,90.66569247819818,90.90252058219,89.91573681555744,90.82357788085938,8537600,0.0,0.0,0.0
2000-04-24 00:00:00-04:00,89.36319650874616,90.50786642869035,88.73165448394937,89.83685302734375,12893100,0.0,0.0,0.0
2000-04-25 00:00:00-04:00,91.33679163171833,93.56692504882812,91.21837746797797,93.56692504882812,14102000,0.0,0.0,0.0
2000-04-26 00:00:00-04:00,93.44846181640625,93.94185390625,92.20511375000001,92.51101684570312,7711100,0.0,0.0,0.0
2000-04-27 00:00:00-04:00,90.31049059515131,93.05375068971556,90.31049059515131,92.20511627197266,15595300,0.0,0.0,0.0
2000-04-28 00:00:00-04:00,92.83665099216898,93.37938226391317,91.61303867041846,91.63277435302734,8743400,0.0,0.0,0.0
2000-05-01 00:00:00-04:00,92.56044184356054,93.77418750952621,92.10652070019127,92.87621307373047,7328300,0.0,0.0,0.0
2000-05-02 00:00:00-04:00,91.88938179909407,92.91563778138637,91.02101135253906,91.02101135253906,9411900,0.0,0.0,0.0
2000-05-03 00:00:00-04:00,90.94208446658526,90.94208446658526,88.27776558572828,88.88957214355469,12630700,0.0,0.0,0.0
2000-05-04 00:00:00-04:00,89.678991553961,89.90595202994483,88.88956381140852,89.56057739257812,5963600,0.0,0.0,0.0
2000-05-05 00:00:00-04:00,89.08692205567363,90.94207727792292,89.00797928025877,90.64604187011719,7862400,0.0,0.0,0.0
2000-05-08 00:00:00-04:00,90.15263799341203,90.54735182000316,89.5803029448549,89.96514892578125,5064100,0.0,0.0,0.0
2000-05-09 00:00:00-04:00,90.3500109220806,90.5671035651874,88.58366623498443,89.24481201171875,5620300,0.0,0.0,0.0
2000-05-10 00:00:00-04:00,88.7317017430094,89.02773722480325,86.99496024981882,87.2317886352539,10293900,0.0,0.0,0.0
2000-05-11 00:00:00-04:00,88.49483137124409,89.36320170584148,87.8632893097187,89.22505187988281,7091100,0.0,0.0,0.0
2000-05-12 00:00:00-04:00,89.56054331238995,90.60653467324423,89.44212919606683,90.19208526611328,5960800,0.0,0.0,0.0
2000-05-15 00:00:00-04:00,90.15262235336648,91.95843779674061,89.678965843629,91.75121307373047,4441300,0.0,0.0,0.0
2000-05-16 00:00:00-04:00,92.56043098101883,93.29065186509082,91.77100299823829,92.63937377929688,8192200,0.0,0.0,0.0
2000-05-17 00:00:00-04:00,92.00777077074329,92.32354175579947,91.23807899466885,91.6722640991211,5907200,0.0,0.0,0.0
2000-05-18 00:00:00-04:00,91.96833323684066,92.40251850104893,90.54736328125,90.54736328125,4325600,0.0,0.0,0.0
2000-05-19 00:00:00-04:00,90.03423812433721,90.45855555521692,88.67247520663022,89.12639617919922,6518400,0.0,0.0,0.0
2000-05-22 00:00:00-04:00,89.20532430830092,89.34347414683147,86.52127030256443,88.45536804199219,10839400,0.0,0.0,0.0
2000-05-23 00:00:00-04:00,88.69216970775437,88.92899793127309,86.87648666077766,87.15278625488281,7979200,0.0,0.0,0.0
2000-05-24 00:00:00-04:00,87.15285912172041,88.85012947599306,86.20554543561475,88.5738296508789,11081500,0.0,0.0,0.0
2000-05-25 00:00:00-04:00,88.85008617151192,89.56057108980922,86.97519541489405,87.05413818359375,8278900,0.0,0.0,0.0
2000-05-26 00:00:00-04:00,87.66591407250667,88.21851326071697,86.72846902107847,87.15278625488281,4814000,0.0,0.0,0.0
2000-05-30 00:00:00-04:00,88.41591068736295,90.27106595624959,88.08040388341536,89.99476623535156,5362700,0.0,0.0,0.0
2000-05-31 00:00:00-04:00,90.03419977768246,90.94204133615975,89.73816448687464,90.19208526611328,6056500,0.0,0.0,0.0
2000-06-01 00:00:00-04:00,90.74472470519363,91.84992361417382,90.31053941952285,91.77098083496094,8961600,0.0,0.0,0.0
2000-06-02 00:00:00-04:00,94.0602479852851,94.15892638224825,93.1425388935277,93.36949920654297,8962200,0.0,0.0,0.0
2000-06-05 00:00:00-04:00,93.13270381677931,93.60636028882905,92.7577257764066,92.91561126708984,6998100,0.0,0.0,0.0
2000-06-06 00:00:00-04:00,92.59983045978029,93.33005077670524,92.14590972223235,92.50115203857422,4858900,0.0,0.0,0.0
2000-06-07 00:00:00-04:00,92.5998694679219,93.46823994034061,92.2051556168225,93.1426010131836,4919500,0.0,0.0,0.0
2000-06-08 00:00:00-04:00,93.1524898396784,93.31037541567785,92.24464777768154,92.77751159667969,5723100,0.0,0.0,0.0
2000-06-09 00:00:00-04:00,93.15243589474026,93.44847117830406,91.9682947604851,92.5801010131836,3085300,0.0,0.0,0.0
2000-06-12 00:00:00-04:00,92.81692744329945,92.81692744329945,91.49463653564453,91.49463653564453,3678900,0.0,0.0,0.0
2000-06-13 00:00:00-04:00,91.45515596970093,93.31031019092491,91.33674187047387,93.21163177490234,6558700,0.0,0.0,0.0
2000-06-14 00:00:00-04:00,93.62606303864719,94.02077662649984,92.9550499392977,93.36949920654297,6420500,0.0,0.0,0.0
2000-06-15 00:00:00-04:00,93.5471893548714,93.94190323400588,92.73802590264572,93.56692504882812,5881200,0.0,0.0,0.0
2000-06-16 00:00:00-04:00,93.88611430548524,93.88611430548524,92.34310610577435,92.798095703125,5567900,0.348,0.0,0.0
2000-06-19 00:00:00-04:00,92.71898056316114,94.42024626156777,92.58050544817456,93.98503875732422,5106900,0.0,0.0,0.0
2000-06-20 00:00:00-04:00,93.80696938196012,94.24217674729186,93.05524756911439,93.64871215820312,6480000,0.0,0.0,0.0
2000-06-21 00:00:00-04:00,93.01572702622272,93.96527081551636,92.98605378280729,93.60919189453125,3115000,0.0,0.0,0.0
2000-06-22 00:00:00-04:00,93.41133088533459,93.4904595010782,91.78919426259054,92.1848373413086,7490500,0.0,0.0,0.0
2000-06-23 00:00:00-04:00,92.30347986592874,92.5013012972745,91.07698699158507,91.39350128173828,4863300,0.0,0.0,0.0
2000-06-26 00:00:00-04:00,92.02657793780553,92.58047823493763,91.71006348230146,92.57058715820312,5201300,0.0,0.0,0.0
2000-06-27 00:00:00-04:00,92.41230370035983,92.87718417493083,91.79905711688319,91.88807678222656,4159500,0.0,0.0,0.0
2000-06-28 00:00:00-04:00,92.18488903709007,93.04541321586979,91.9870673867959,92.14532470703125,5347700,0.0,0.0,0.0
2000-06-29 00:00:00-04:00,91.63092001330868,92.26394882169078,90.84952507796203,91.27484130859375,6345700,0.0,0.0,0.0
2000-06-30 00:00:00-04:00,91.11659914879523,92.16505328576574,91.08692591850361,91.96723175048828,7420200,0.0,0.0,0.0
2000-07-03 00:00:00-04:00,92.06615960995103,93.33221767076685,91.90790235234905,93.23330688476562,1436600,0.0,0.0,0.0
2000-07-05 00:00:00-04:00,92.65961959430031,92.83765900001097,91.39356159813566,91.55181884765625,2748200,0.0,0.0,0.0
2000-07-06 00:00:00-04:00,91.74967133405892,92.7189973140867,91.29468158833158,92.26400756835938,5963200,0.0,0.0,0.0
2000-07-07 00:00:00-04:00,92.85747567519127,94.18288063263435,92.5805253855763,93.74767303466797,3034800,0.0,0.0,0.0
2000-07-10 00:00:00-04:00,93.60914525056435,94.26195628041825,93.39154157394638,93.58936309814453,2816100,0.0,0.0,0.0
2000-07-11 00:00:00-04:00,93.35200109282668,94.40045543864566,93.15417951814385,93.7872085571289,5431600,0.0,0.0,0.0
2000-07-12 00:00:00-04:00,94.49935480615021,95.03347299324797,94.123493859674,94.40044403076172,5883000,0.0,0.0,0.0
2000-07-13 00:00:00-04:00,94.94447912355069,95.19175612928971,94.44003403184311,94.8158950805664,5356000,0.0,0.0,0.0
2000-07-14 00:00:00-04:00,95.23129233683436,95.7456283569336,94.74662954866393,95.7456283569336,5341900,0.0,0.0,0.0
2000-07-17 00:00:00-04:00,95.5775036346044,96.21053273867298,95.38957311933403,95.58739471435547,4208300,0.0,0.0,0.0
2000-07-18 00:00:00-04:00,95.34999379778381,95.34999379778381,94.53892538581096,94.80598449707031,4262100,0.0,0.0,0.0
2000-07-19 00:00:00-04:00,94.61805510049514,94.8950052931372,93.84655099242086,94.04437255859375,8506800,0.0,0.0,0.0
2000-07-20 00:00:00-04:00,94.321371573927,95.35004425048828,94.20267857278532,95.35004425048828,4538900,0.0,0.0,0.0
2000-07-21 00:00:00-04:00,94.79610094093843,94.79610094093843,93.490478515625,93.490478515625,5656900,0.0,0.0,0.0
2000-07-24 00:00:00-04:00,93.7674206402688,94.2323013122195,92.77831282760773,92.95635223388672,5628500,0.0,0.0,0.0
2000-07-25 00:00:00-04:00,93.53004010815108,93.58938658030092,92.91679322926939,93.25308990478516,4757100,0.0,0.0,0.0
2000-07-26 00:00:00-04:00,93.0355230607635,93.15421605212319,92.19478103863243,92.34314727783203,12062500,0.0,0.0,0.0
2000-07-27 00:00:00-04:00,92.38265192518948,92.81785927901265,91.59136582732918,92.02657318115234,7652600,0.0,0.0,0.0
2000-07-28 00:00:00-04:00,92.24423209551746,92.36292508127192,89.58353099818804,89.94950103759766,6229500,0.0,0.0,0.0
2000-07-31 00:00:00-04:00,90.48359852237301,91.2353205914264,89.92969805043894,90.52316284179688,5265500,0.0,0.0,0.0
2000-08-01 00:00:00-04:00,90.91880723437882,91.61118283342218,90.60229267481614,91.07706451416016,3946600,0.0,0.0,0.0
2000-08-02 00:00:00-04:00,91.0769930992679,92.04631817786566,90.91873594357845,91.531982421875,7439800,0.0,0.0,0.0
2000-08-03 00:00:00-04:00,90.44402940581863,92.30355232011148,90.2857721365171,92.16507720947266,4607100,0.0,0.0,0.0
2000-08-04 00:00:00-04:00,92.62005025275644,92.87721826926345,92.04636775439464,92.65961456298828,3686600,0.0,0.0,0.0
2000-08-07 00:00:00-04:00,92.87724357315257,93.96526240095308,92.65963980759247,93.76744079589844,4159800,0.0,0.0,0.0
2000-08-08 00:00:00-04:00,93.37178265963246,94.20263326804445,93.37178265963246,94.12350463867188,3658700,0.0,0.0,0.0
2000-08-09 00:00:00-04:00,94.41034188458553,94.45979727582943,93.29265004247362,93.33221435546875,5383800,0.0,0.0,0.0
2000-08-10 00:00:00-04:00,93.39158688383742,93.59929958501944,92.60030040314403,92.87725067138672,4193400,0.0,0.0,0.0
2000-08-11 00:00:00-04:00,92.81788501654587,93.68829996555014,92.14529164686076,93.31243896484375,5089400,0.0,0.0,0.0
2000-08-14 00:00:00-04:00,93.5498458546077,94.67742910978059,93.09485612006425,94.4993896484375,2966700,0.0,0.0,0.0
2000-08-15 00:00:00-04:00,94.53895817726084,94.83569062602812,94.044404095982,94.4202651977539,5564600,0.0,0.0,0.0
2000-08-16 00:00:00-04:00,94.51919204031749,94.9148353724243,93.58943020986648,94.083984375,5191600,0.0,0.0,0.0
2000-08-17 00:00:00-04:00,94.12348520800415,95.23128579052795,93.90588152215126,95.07302856445312,5652200,0.0,0.0,0.0
2000-08-18 00:00:00-04:00,95.19176886763603,95.19176886763603,94.459828832702,94.75656127929688,4626400,0.0,0.0,0.0
2000-08-21 00:00:00-04:00,94.97408080497057,95.40928800715956,94.57843789388967,95.27081298828125,2380600,0.0,0.0,0.0
2000-08-22 00:00:00-04:00,95.31042378595386,95.78519551091503,95.01369145785314,95.11260223388672,3075300,0.0,0.0,0.0
2000-08-23 00:00:00-04:00,94.83565322563025,95.76541453176388,94.49935658298617,95.48846435546875,5483200,0.0,0.0,0.0
2000-08-24 00:00:00-04:00,95.68629886512174,95.9039026045297,95.2708735444338,95.78520965576172,4529000,0.0,0.0,0.0
2000-08-25 00:00:00-04:00,95.68628189307599,95.98301421236401,95.54780681074158,95.7456283569336,2822200,0.0,0.0,0.0
2000-08-28 00:00:00-04:00,95.74562357884167,96.79407772133725,95.74562357884167,96.07202911376953,5518700,0.0,0.0,0.0
2000-08-29 00:00:00-04:00,95.86431736497,96.14126751831493,95.528020750194,96.09181213378906,3561900,0.0,0.0,0.0
2000-08-30 00:00:00-04:00,95.7851597292957,95.90385261619694,95.17191314697267,95.17191314697266,3964800,0.0,0.0,0.0
2000-08-31 00:00:00-04:00,95.62693520257412,96.91277524977464,95.52802442971254,96.43800354003906,4863100,0.0,0.0,0.0
2000-09-01 00:00:00-04:00,97.01169037115379,97.22929408120328,96.22040415279201,96.53691864013672,3191200,0.0,0.0,0.0
2000-09-05 00:00:00-04:00,96.14131827414516,96.34903099881151,95.46872468951122,95.76545715332031,3470800,0.0,0.0,0.0
2000-09-06 00:00:00-04:00,95.70606308206574,96.19072586534615,94.65760889782649,94.6773910522461,4322200,0.0,0.0,0.0
2000-09-07 00:00:00-04:00,95.11260340192537,95.63683052134114,94.84554430335508,95.48846435546875,4265500,0.0,0.0,0.0
2000-09-08 00:00:00-04:00,95.13240285689601,95.27087797022482,94.5290470059633,94.8356704711914,3518200,0.0,0.0,0.0
2000-09-11 00:00:00-04:00,94.796069570541,95.70604853553365,94.12347642250293,94.69715881347656,3937500,0.0,0.0,0.0
2000-09-12 00:00:00-04:00,94.7961004623259,95.11261498807657,93.9652498322304,94.00481414794922,4769100,0.0,0.0,0.0
2000-09-13 00:00:00-04:00,93.68828379158359,94.53891643580616,93.47068009189874,94.2520751953125,7691600,0.0,0.0,0.0
2000-09-14 00:00:00-04:00,94.87525679122385,94.91482111849292,93.7872377913245,94.72689056396484,3397100,0.0,0.0,0.0
2000-09-15 00:00:00-04:00,94.0426641686322,94.0823278819045,92.65443420410156,92.65443420410156,4085700,0.375,0.0,0.0
2000-09-18 00:00:00-04:00,92.89243383731046,93.26923918378974,91.51411954360998,91.80168151855469,5109300,0.0,0.0,0.0
2000-09-19 00:00:00-04:00,92.09913767555545,92.85274819055785,91.83140762417302,92.63459777832031,6588200,0.0,0.0,0.0
2000-09-20 00:00:00-04:00,92.45609062537912,92.67424098936006,90.84971067242851,91.95037841796875,6508100,0.0,0.0,0.0
2000-09-21 00:00:00-04:00,91.68268495476983,92.37680002580962,90.51260526358847,90.5522689819336,5972300,0.0,0.0,0.0
2000-09-22 00:00:00-04:00,90.512610356919,92.21815034173386,90.38370326504347,92.19831848144531,7791300,0.0,0.0,0.0
2000-09-25 00:00:00-04:00,92.61473546614887,92.69406286269376,91.20667417747723,91.54381561279297,9726300,0.0,0.0,0.0
2000-09-26 00:00:00-04:00,91.62319411879861,92.01983132277608,90.37378692626953,90.37378692626953,5302400,0.0,0.0,0.0
2000-09-27 00:00:00-04:00,91.10756087287548,91.3653750416494,90.19529535259854,90.84974670410156,7186200,0.0,0.0,0.0
2000-09-28 00:00:00-04:00,90.86956586837769,92.86266743314678,90.68116323290201,92.01981353759766,7036400,0.0,0.0,0.0
2000-09-29 00:00:00-04:00,92.31726547652893,92.63457508933763,91.14718627929688,91.14718627929688,9333600,0.0,0.0,0.0
2000-10-02 00:00:00-04:00,91.56364135278093,91.96027830904163,90.83977890760517,91.28599548339844,5517800,0.0,0.0,0.0
2000-10-03 00:00:00-04:00,91.7223518354851,92.49579436988162,90.29445792582997,90.43328094482422,9347200,0.0,0.0,0.0
2000-10-04 00:00:00-04:00,90.67125371706491,91.54385545887394,89.95730683740298,91.18688201904297,6148900,0.0,0.0,0.0
2000-10-05 00:00:00-04:00,91.00831623019519,91.92058089495636,90.94882070858034,91.50411224365234,4566900,0.0,0.0,0.0
2000-10-06 00:00:00-04:00,91.30587087757144,91.79175138072098,88.68806571774532,89.52100372314453,10014900,0.0,0.0,0.0
2000-10-09 00:00:00-04:00,89.67966351509094,89.67966351509094,88.45008829661778,88.84672546386719,4508000,0.0,0.0,0.0
2000-10-10 00:00:00-04:00,88.9061954150241,89.6399739629509,87.37914276123047,87.37914276123047,6104700,0.0,0.0,0.0
2000-10-11 00:00:00-04:00,87.33949306677505,87.97411245327297,85.75294460053027,86.64537811279297,10346000,0.0,0.0,0.0
2000-10-12 00:00:00-04:00,87.12136397205049,87.31968257886143,84.2655760339728,84.48372650146484,12336900,0.0,0.0,0.0
2000-10-13 00:00:00-04:00,84.36470560007126,87.35931550736105,84.32504189268994,87.29981994628906,11778800,0.0,0.0,0.0
2000-10-16 00:00:00-04:00,87.200675740063,87.7262199536431,86.7445430263897,87.69647216796875,5659000,0.0,0.0,0.0
2000-10-17 00:00:00-04:00,87.85511236243876,87.93443977766444,85.29680322141063,85.51495361328125,7831700,0.0,0.0,0.0
2000-10-18 00:00:00-04:00,84.16636051057215,86.387527423198,82.59964456327357,85.19761657714844,10897300,0.0,0.0,0.0
2000-10-19 00:00:00-04:00,86.84369899703549,88.49965900303056,86.5858848643656,88.41041564941406,8767300,0.0,0.0,0.0
2000-10-20 00:00:00-04:00,87.81547036851546,89.60033765242838,87.81547036851546,88.7872314453125,7373500,0.0,0.0,0.0
2000-10-23 00:00:00-04:00,88.80705549644316,89.50117049027422,88.1724360735119,89.1838607788086,5290000,0.0,0.0,0.0
2000-10-24 00:00:00-04:00,89.46151474815422,90.07630236890189,88.21210764792505,88.58891296386719,5750700,0.0,0.0,0.0
2000-10-25 00:00:00-04:00,88.05345390980969,88.56908224351578,86.38757775475923,86.5065689086914,9137600,0.0,0.0,0.0
2000-10-26 00:00:00-04:00,87.02222160405637,87.35936330124619,85.05886701453915,86.74457550048828,9345800,0.0,0.0,0.0
2000-10-27 00:00:00-04:00,87.49817594306096,88.39060974121094,86.70490145581651,88.39060974121094,9762900,0.0,0.0,0.0
2000-10-30 00:00:00-05:00,87.85512636204626,89.54083420420743,87.67663964934685,89.1838607788086,10154100,0.0,0.0,0.0
2000-10-31 00:00:00-05:00,89.49121249440016,91.18683546797827,88.88634114125242,90.72078704833984,7752400,0.0,0.0,0.0
2000-11-01 00:00:00-05:00,90.27461388937918,90.9092333191815,89.62016260239555,90.41343688964844,6753600,0.0,0.0,0.0
2000-11-02 00:00:00-05:00,90.8497491600766,91.32571379221845,90.44319603678876,90.56218719482422,11395100,0.0,0.0,0.0
2000-11-03 00:00:00-05:00,91.04801023186467,91.22649685614844,90.35389558187224,90.61170959472656,5187100,0.0,0.0,0.0
